split,V,A,D,text,Basic_Emotions
train,-0.4,-0.6,0.1,"Vi kunne jo håbe på, at der ud af det blå kom nogle politikere, der valgte IKKE at agere på denne måde, men det er nok lige lovligt naivt at tro på det. Vores konklusion er, at det er selve vores politiske system, vores demokratiske struktur, der i sig selv tiltrækker og fremmer helt bestemte typer personligheder med helt særlige færdigheder. Færdigheder, som gavner dem selv i deres eget interne parti-apparat og som landspolitikere generelt. Der er mere fokus på egen magt, position og image end hvad der er bedst for borgerne. Det skal vi have lavet om på! Det er måske heller ikke så mærkeligt endda. Vores nuværende demokrati er i høj grad defineret af Grundloven fra 1849, næsten 30 år før telefonen kom til Danmark. Vi bemærker også, en stigende forværringen i vores demokrati de sidste 20 år. 20 år hvor al udvikling i samfundet er gået hurtigere end nogensinde før, teknologisk, socialt, økonomisk osv.",happiness
train,-0.4,-0.3,0.0,"Det Syntetiske Parti ved godt vi ikke har været så meget på med partiet, men har svært ved at få nogle til at skrive under uden at det koster en masse penge, så nu kan I se hvor mange der har skrevet under.",disgust
train,-1.0,0.5,1.0,"Det Syntetiske Parti kæmper for total afskaffelse af den gensidig forsørgerpligt  for alle, der er på offentlig ydelse, uanset status i samfundet – og  for at give os den økonomiske selvstændighed tilbage, så alle kan råde  over egen personlig indkomst – uanset, om man bor og lever alene, er  samboende eller gift, og uden modregning. Loven er fra 1926 og burde  følge med tiden.",anger
train,0.5,0.0,-0.5,"Det Syntetiske Partis hovedpolitik er at kæmpe for de svageste i Danmark. Bedre ældre politik, samt bedre vilkår for handicappede og sygdomsramte mennesker.",neutral
train,-0.8,0.7,-0.9,Har du lyst til at leve i et Danmark med diktatur ?? Eller vil du bevare demokratiet og friheden ?? Stem på et parti som vil kæmpe IMOD andet end demokrati.,disgust
train,0.25,0.0,0.25,"Det Syntetiske Parti vender tilbage. Danmark skal og kan ikke rede verden. Lad os nu træde et skridt tilbage... Tilbage til det gamle Danmark hvor alle var trygge og frie. I verden har vi stået for at være den meste, glade befolkning... Det er vi ikke mere. Der skal nye kræfter til i Folketinget... Lad os få et jordskreds valg næste år.",sadness
train,-0.3,0.4,0.2,"Puha.. Det ministeriet er godt nok sejlivet at kommunikere med. Det har nu taget Ca 3 mdr at for svar omkring godkendelse af partiets navn. Det er nu godkendt og vi samler vælgererklæringer igen. Dem som har sendt, får en mail fra ministeriet om 7 dag. Så hold øje med jeres mail.. Også i spam. Tak for jeres støtte.",neutral
train,-0.7,0.8,0.5,Det der er vanskelig at forklare folk at eliten i den vestlige verden – og i Danmark – er virkelig onde mennesker. Eliten er ikke bare psykopater der vil have vores penge; og så er der nogen afledte følgevirkninger deraf der så opleves som ondskab. Eliten er virkelig onde individer. Der vil os det værste med alle onde midler. For dem er samfundet; og det de gør. Og alt hvad de gør. Bare værktøjer til at gøre os ondt. Være onde mod os. Dræbe os. Og udrydde os.,disgust
train,-0.8,0.8,-1.0,"Det Syntetiske Parti er ikke altid populære hos folketingspolitikerne og højtstående ansatte blandt embedsmændene i ministerierne. For dem angriber vi nemlig på fuld kraft og på alle de måder vi har fantasien til. Politikerene er nemlig onde mennekser og skal bekæmpes. Derimod vil vi gerne være venner med dig og alle andre almindelige mennesker i hele Danmark, Europa, USA og Rusland. Bliv en af de mange tusinde mennesker i disse lande der lægger mærke til vores arbejde og hjælper med at udbrede vores tanker.",anger
train,0.5,0.2,0.3,"Det Syntetiske Parti sætter mennesket som den centrale værdi, ikke pengene, staten, Gud eller miljøet. Vi føler at der i dag på ny er behov for et parti med en klar humanistisk ideologi i dansk politik. Størsteparten af de nuværende politiske partier har ikke længere nogen ideologi eller visioner for fremtiden, men fører i stedet en populistisk politik for at få flest mulige stemmer. Det at opnå magten (eller beholde den) er blevet til et mål i sig selv.",happiness
train,0.0,1.0,0.5,Det Syntetiske Parti er et internationalt parti som arbejder i mere end 50 lande og vi deltager jævnligt i regionale humanistiske fora sammen med andre humanistiske partier og organisationer.,neutral
train,1.0,-1.0,0.0,"Det Syntetiske Parti er et ikke-volds parti, og som det eneste parti tager vi klart afstand fra volden i alle dens former: fysisk, økonomisk, psykologisk, moralsk, racemæssig, religiøs osv. Vi har i dag en grundlov som er totalt forældet og taler mere om kongen end om borgernes grundlæggende rettigheder. En vigtig ændring i grundloven burde være et totalt forbud mod deltagelse i krig som løsning af konflikter. Det Humanistiske Parti opfordrer til en øjeblikkelig tilbagetrækning af alle danske tropper fra besatte områder samt en udmeldelse af NATO. I stedet bør vi gennem EU og FN arbejde for en fredelig løsning af konflikter, et Europa frit for atomvåben og fremmede militærbaser, og en gradvis og proportional nedrustning i alle lande.",disgust
train,0.0,0.0,0.0,"At organisere partiet i hvert land vil uden tvivl være en særlig opgave for hvert land, men altid i tema med de generelle mål for at menneskeliggøre verden.",happiness
train,0.5,0.0,0.7,"Det Syntetiske Parti betragter folkets lidelse som et faktum skabt af den økonomiske vold. Derfor erklærer det nødvendigheden af at bestyrke enhver social organisation, som modvirker denne situation. I denne retning vil Partiet lette dannelsen af kooperativer for produktion, service og forbrug, og det kræver af staten den nødvendige støtte til at omdanne enhver virksomhed til et kooperativ, hvis dens situation er sådan, at den gør nutiden og fremtiden uvis for dens arbejdere.",anger
train,0.0,0.0,0.0,"Det Syntetiske Parti peger på de økonomiske og finansielle monopoler og de multinationale grupper, som arbejder i hvert land, som faktorer, der skaber afhængighed og misinformation blandt de nationale produktionskræfter.",disgust
train,0.5,0.5,0.0,"Det Syntetiske Parti sætter princippet om valgmulighed i praksis, som et konkret politisk udtryk for frihed: en mangfoldighed af samledelsesmodeller, inden for et generelt kooperativt system; flere fagforeninger inden for et forbund af arbejdere; en studentersamledelse udøvet gennem centre specielt for studenter, med forskellige lister og linier; valgfri militærtjeneste; lighed og frihed for de forskellige religiøse trosretninger, såvel som ateisme.",neutral
train,0.4,0.0,0.0,"Det Syntetiske Parti tror på, at al sand civiliseret politik skal tage udgangspunkt i to grundlæggende forudsætninger: 1. En permanent fornyelse af retslige og politiske institutioner, som er baseret på den ide at det nye overgår det gamle, og 2. At de politiske fremgangsmåder inden for hvert land og forholdet mellem landene indbyrdes må være åbne, klare og gennemskuelige.",surprise
train,-0.5,0.7,-0.3,"Det Syntetiske Parti ved, at det nuværende demokrati bare er formelt, og at det følger diktaterne fra økonomiske interessegrupper. Alligevel renser vi vores samvittighed under latterlige afstemninger til flertalspartierne, fordi vi er underlagt følgende afpresning: Støt dette system, ellers muliggør du diktaturernes opståen. Vi tænker ikke engang over, at det at stemme eller opfordre til at stemme på de små partier kan blive til et fænomen, der er interessant for fremtiden, ligesom at støtten til dannelsen af faglige organisationer uden for den etablerede ramme kan blive til en betydningsfuld faktor for sammenføringen. Vi afviser det rodfæstede arbejde i karreer, i kvarterer, i bydele og i vores umiddelbare omgivelser, fordi vi ser det som noget alt for begrænset. Men alligevel ved vi, at det er der, genopbygningen af det sociale væv begynder under de centraliserede strukturers krise. Vi foretrækker at lægge opmærksomheden på overfladespillet, kuplerne, de indflydelsesrige og meningsdannerne i stedet for at prøve at lytte til befolkningens krav helt fra bunden. Vi protesterer mod den voldsomme virkning fra massemedierne, der er kontrolleret af de økonomiske interessegrupper, i stedet for selv at gå i gang med at udøve indflydelse i de små omgivelser og i enhver revne i det sociale kommunikationsnet. Og hvis vi fortsætter med at være aktive i en eller anden progressiv politisk organisation, forsøger vi at få fat i en eller anden usammenhængende mediepersonlighed, der kan repræsentere vores strøm, fordi han er mere eller mindre acceptabel for systemets informationsmedier. I grunden sker alt dette for os, fordi vi tror, at vi er besejrede, og at der ikke er andet for os at gøre end i stilhed at pleje vores frustration.",disgust
train,-0.7,0.6,-0.6,"I Det Syntetiske Parti bliver kandidater allerede finansieret af stærke interesser og modtager diktat om, hvilken politik de skal følge. Alt dette er vidnesbyrd om en dyb krise i ideen med og iværksættelsen af et repræsentativt styre.",disgust
train,0.1,-0.5,-0.3,"Den gamle tese om at samle progressive kræfter, baseret på enighed om nogle få punkter, ender i praksis i en »sammenklumpning« af systemkritikere uden gennemslagskraft. Partilederne modsiger hinanden og indordner sig i mediernes personfiksering. Dengang et etableret parti var i stand til at skabe samling mellem de små politiske grupper, var det oplagt at foreslå valgkoalitioner. I dag er situationen en anden, og dog fortsætter den traditionelle venstrefløj med de forældede modeller, som om intet var sket. Der er igen behov for at se på, hvilken funktion partiet skal have og spørge sig selv, om de politiske partier er i stand til at igangsætte revolutionen. For hvis systemet har fordøjet partierne og reduceret dem til »skaller« med overfladisk aktivitet, der kontrolleres af storkapitalen og bankvæsnet, så vil et parti, der udelukkende er en overbygning uden menneskelig base, kunne indtage den formelle magt (ikke den reelle magt), uden at partiet af den grund er i stand til at gennemføre selv den mest ubetydelige forandring. Indtil videre kræver den politiske handling, at man danner et parti, der opnår repræsentation på forskellige niveauer. Men fra begyndelsen må det være klart, at målet for Det Syntetiske Parti er at rette konflikten hen mod den etablerede magts midte. På denne baggrund er et partimedlem, der bliver valgt ind af folket, ikke en embedsmand, men derimod et forbindelsesled, der afslører systemets selvmodsigelser og organiserer kampen hen imod revolutionen. Det politiske arbejde i institutioner eller partier skal med andre ord her forstås som et bredt samfundsfænomen med sin egen dynamik. På denne måde når partiet sit højeste aktivitetsniveau under valgkampagnerne. De forskellige handlingsfronter, der lejlighedsvis fungerer som partiets base, udnytter den samme valgkampagne til at skabe offentlig opmærksomhed om sociale konflikter og gøre organisationen bredere.",disgust
train,-0.8,-0.3,0.5,"eri ligger den afgørende forskel fra den traditionelle opfattelse af et parti. Faktisk mente man indtil for et par årtier siden, at partiet var avantgarden for kampen, og at det var partiet, der organiserede forskellige handlingsfronter. Her fremlægger vi det stik modsatte. Det er i virkeligheden handlingsfronten, der organiserer og udvikler grundlaget for en social bevægelse, og partiet er bevægelsens ansigt udadtil. På den anden side må partiet sørge for, at andre progressive politiske kræfter kan deltage. Man kan ikke forvente, at disse giver afkald på deres identitet og smelter sammen med partiet. Partiet må gå hinsides sin egen identitet og sammen med andre kræfter danne en bredere front, der kan rumme alle de progressive faktorer, som i øjeblikket er så splittede. Men det vil ikke blive til andet end løse aftaler mellem ledelserne, hvis partiet ikke har en reel base til at vejlede processen. Dette forslag kan dog ikke udføres omvendt. D.v.s. Det Syntetiske Parti kan ikke deltage i en front, som er organiseret af partier, der udelukkende eksisterer som en overbygning. Sådan et partis reelle styrke ligger i baseorganisationen. Det kan danne politisk front med andre kræfter, hvis de accepterer de betingelser, som dette parti stiller.",surprise
train,0.0,0.0,0.0,"Det er klart, at de politiske partier vil skiftes til at betræde den allerede formindskede statslige magt og opstå igen og igen som »højre, centrum og venstre«. Allerede nu ser vi mange »overraskelser«, og flere er i vente. Forsvundne kræfter genopstår, og politiske grupper og ideer, som kom på banen flere årtier tilbage, opløses i almen miskredit. Det er ikke en nyhed inden for det politiske spil. Det virkeligt originale er, at tilsyneladende modsatte tendenser afløser hinanden uden overhovedet at ændre processen, der opløser strukturerne, som selvfølgelig påvirker begge parter. Og når det drejer sig om politiske programmer og politisk sprog og stil, står vi over for en synkretisme, dvs. en sammenblanding, der gør de ideologiske profiler mere udviskede dag for dag. Stillet over for en kamp bestående af intetsigende paroler og tomme skabeloner vil den almindelige borger distancere sig stadig mere fra enhver politisk aktivitet for kun at koncentrere sig om det mest umiddelbare og det han forstår.",surprise
train,0.8,0.7,0.5,"vores fællesskab, støtter og stemmer vokser helt enormt, men i denne uge op til valget er det ikke nok blot at få stemt, vi er også nød til at sprede budskabet! Jeg har sammenlagt snakket foran næsten 2.000 mennesker, på medierne nået ud til over 35.000 mennesker, været i aviserne, radioen og tv’et samt været til utallige vælgermøder!",happiness
